record_id,years_experience,expected_salary_k,age,weekly_hours,num_applications,gender,job_level,industry,city,education_level,political_affiliation,expected_title,skills,education_ordinal,job_level_ordinal,ground_truth_jd_id
REC_04034,8.0,37.0,32.0,42.8,16.0,Male,Lead,Real Estate,Changsha,Bachelor's,CPC Candidate,Investment Analyst,"Corporate Finance, Python (GeoPandas), Agile, Web GIS, GIS (ArcGIS/QGIS)",1.0,4,JD_0257
REC_04035,3.0,13.0,31.0,39.1,10.0,Male,Junior,Energy,Chengdu,Master's,CPC Member,Utility Data Scientist,"Power Systems Engineering, Troubleshooting, Regulatory Frameworks, MATLAB, SCADA",2.0,1,JD_0106
REC_04036,1.0,,26.0,35.5,13.0,Female,Intern,Media,Chengdu,Master's,CPC Member,Strategist Social,"Audio Programming, High Throughput, Recommendation Systems, Content Licensing, PyTorch, Computer Graphics",2.0,0,JD_0619
REC_04037,3.0,15.0,27.0,30.0,9.0,Male,Junior,Education Technology,Chengdu,High School,,Gamification Expert,"API Development, Text Mining, A/B Testing, Usability Testing, Pedagogy, Tableau/Power BI, LTI Standards",0.0,1,JD_1492
REC_04038,11.0,30.0,36.0,43.1,4.0,Male,Lead,Retail,Changsha,Master's,Non-affiliated,Omnichannel Strategist,"Visual Merchandising, Vendor Management, POS Architecture, API Integration, SQL",2.0,4,JD_1562
REC_04039,4.0,,33.0,51.4,10.0,Male,Mid-level,FinTech,Guangzhou,Master's,CPC Member,Fraud Analyst,"XGBoost, C++, Regulatory Compliance, AML/KYC, Python, Kdb+/Q",2.0,2,JD_0057
REC_04040,5.0,30.0,29.0,42.8,6.0,Male,Senior,E-Commerce,Chongqing,Bachelor's,CPC Member,Digital Marketer,"Optimizely, Google Analytics, NLP, Qualitative Research, Recommendation Systems, Supply Chain Management, Warehouse Management Systems",1.0,3,JD_1480
REC_04041,3.0,15.0,29.0,45.7,5.0,Male,Junior,FinTech,Shanghai,Master's,CPC Member,Risk Head of,"AML/KYC, Cryptography, Time Series Analysis, Actuarial Modeling, PCI-DSS, Stress Testing, XGBoost",2.0,1,JD_1118
REC_04042,5.0,,30.0,45.4,8.0,Male,Senior,Real Estate,Chengdu,Master's,Non-affiliated,BIM Coordinator,"Revit, Negotiation, Financial Modeling, Systems Integration, Web GIS, Cartography, BIM Coordination",2.0,3,JD_0011
REC_04043,1.0,15.0,25.0,,7.0,Male,Junior,FinTech,Xi'an,Bachelor's,CPC Candidate,Quantitative Analyst,"C++, Market Microstructure, NetworkX, Time Series Analysis, Microservices, Java, Credit Risk Modeling, GLM",1.0,1,JD_1118
REC_04044,1.0,9.0,27.0,50.0,6.0,Female,Junior,Healthcare,Suzhou,High School,Non-affiliated,Patient Privacy Officer,"Network Security, System Architecture, Data Privacy, Deep Learning, Genetics, Risk Management",0.0,1,JD_0251
REC_04045,1.0,9.0,28.0,,9.0,Male,Junior,Education Technology,Guangzhou,Master's,Non-affiliated,Learning Scientist,"NLP, Curriculum Development, Agile/Scrum, UI/UX Design, Wireframing, Educational Data Mining, Multimedia, System Architecture",2.0,1,JD_0528
REC_04046,8.0,35.0,35.0,42.1,6.0,Female,Senior,Logistics,,Bachelor's,CPC Member,Warehouse Sys Specialist,"Incoterms, HTS Classification, WMS (Manhattan/Blue Yonder), Process Optimization, Supply Chain Law, Trade Compliance, Excel, Physical Security",1.0,3,JD_1589
REC_04047,8.0,,31.0,46.8,11.0,Female,Manager,FinTech,Xi'an,Master's,Non-affiliated,Actuarial Scientist,"Valuation, Auditing, Financial Risk Management, NetworkX, Market Microstructure, GLM",2.0,5,JD_0222
REC_04048,11.0,35.0,39.0,47.0,,Female,Manager,Real Estate,Xi'an,Master's,Non-affiliated,Valuation Analyst,"GIS (ArcGIS), AutoCAD, Navisworks, Valuation, Urban Planning",2.0,5,JD_0902
REC_04049,,25.0,29.0,37.5,7.0,Female,Mid-level,Healthcare,Changsha,Ph.D.,Non-affiliated,Telemedicine Engineer,"Survival Analysis, Deep Learning, Clinical Trials, PyTorch, Database Admin",3.0,2,JD_1820
REC_04050,1.0,10.0,24.0,39.4,7.0,Female,Intern,E-Commerce,Suzhou,Bachelor's,Non-affiliated,Warehouse Automation Dev,"Cohort Analysis, Data Analysis, SEO/SEM, Data Governance, Demand Forecasting, Excel",1.0,0,JD_1030
REC_04051,7.0,28.0,34.0,44.8,11.0,Female,Mid-level,Telecom,Suzhou,Bachelor's,CPC Member,Network 5G Architect,"C/C++, API Development, Atoll / Mentum Planet, Safety Compliance, OSS/BSS Systems, Linux, Billing Systems, MATLAB",1.0,2,JD_1644
REC_04052,9.0,35.0,34.0,40.4,8.0,Female,Senior,E-Commerce,Wuhan,High School,CPC Member,Customer Journey Mapper,"Recommendation Systems, IoT, Supply Chain Management, ROS, Copywriting, Machine Learning, Learning to Rank",0.0,3,JD_1414
REC_04053,11.0,40.0,32.0,46.5,13.0,Male,Manager,E-Commerce,Shenzhen,Master's,Non-affiliated,LTV Analyst,"Vector Databases, NLP, Qualitative Research, SEO/SEM, Supply Chain Management",2.0,5,JD_1403
REC_04054,7.0,26.3,31.0,45.6,11.0,Female,Senior,Healthcare,Guangzhou,Bachelor's,Non-affiliated,Health Informatics Specialist,"EDC Systems, Data Integration, SQL, Bash/Shell, Medical Imaging (DICOM), Cloud Computing (AWS/Azure)",1.0,3,JD_1454
REC_04055,0.0,18.0,,47.8,13.0,Female,Junior,Telecom,Chongqing,Bachelor's,,Telco Cyber Specialist,"Telecom Fundamentals, Optical Engineering, Microservices, GIS (ArcGIS/QGIS), Penetration Testing, MATLAB, Signaling Security, SIP/VoIP",1.0,1,JD_0110
REC_04056,1.0,5.0,30.0,47.0,3.0,Male,Intern,E-Commerce,Guangzhou,Bachelor's,CPC Member,Journey Customer Mapper,"SEO/SEM, Vector Databases, Qualitative Research, NLP, Elasticsearch, A/B Testing, HTML/CSS, IoT",1.0,0,JD_1556
REC_04057,3.0,15.0,28.0,48.8,16.0,Male,Junior,FinTech,Shenzhen,Master's,CPC Member,Quantitative Analyst,"Quantitative Finance, Excel, Stochastic Calculus, System Architecture, Corporate Finance, Java, NetworkX",2.0,1,JD_1118
REC_04058,2.0,10.0,27.0,42.8,5.0,Female,Junior,Real Estate,Wuhan,Bachelor's,Non-affiliated,RE Portfolio Strategist,"Web GIS, Product Management, Operations Management, PropTech Market, Due Diligence, Lease Administration",1.0,1,JD_1216
REC_04059,1.0,15.0,,43.9,10.0,Female,Junior,Logistics,Shenzhen,Ph.D.,,IoT Telemetry Analyst,"HTS Classification, Negotiation, Vendor Management, Physical Security, Risk Assessment",3.0,1,JD_1593
REC_04060,11.0,30.0,38.0,54.2,10.0,Female,Lead,FinTech,Hangzhou,High School,Non-affiliated,Investment Banker,"Fraud Detection, Risk Assessment, Anomaly Detection, Algorithmic Trading, SQL, R, M&A, Quantitative Finance",0.0,4,JD_1564
REC_04061,6.0,29.0,30.0,,5.0,Female,Senior,Retail,Chengdu,Bachelor's,CPC Member,Coordinator Buying,"Communication, Excel, Operations Research, Omnichannel Retail, Python, Database Management",1.0,3,JD_0170
REC_04062,2.0,13.0,24.0,48.3,4.0,Male,Junior,Media,Wuhan,Ph.D.,CPC Member,Broadcast Engineer,"Computer Graphics, DRM Technologies, Recommendation Systems, Budgeting, PyTorch, SQL, Broadcast Engineering, Content Licensing",3.0,1,JD_1059
REC_04063,16.0,55.0,39.0,44.3,9.0,Female,Director,Manufacturing,Guangzhou,Bachelor's,Non-affiliated,Predictive Maint Eng,"Spectroscopy, Python, PLC Programming, Data Analysis, SCADA, Computer Vision, Digital Twin",1.0,6,JD_0384
REC_04064,4.0,20.0,30.0,,13.0,Female,Mid-level,Manufacturing,Shenzhen,Bachelor's,Non-affiliated,Materials Scientist,"SCADA, Supply Chain Mapping, Business Continuity, C++, Chemistry, Minitab, Design of Experiments (DOE)",1.0,2,JD_1049
REC_04065,19.0,45.0,43.0,49.6,5.0,Female,Director,Telecom,Shanghai,Bachelor's,Democratic Party Member,OSS/BSS Developer,"Safety Compliance, DDoS Mitigation, Information Theory, Excel, Networking (QoS)",1.0,6,JD_0654
REC_04066,12.0,55.0,37.0,49.0,6.0,Male,Manager,Healthcare,Chengdu,Bachelor's,CPC Member,Telemedicine Developer,"Network Security, Health Informatics, HIPAA/HITECH, Medical Imaging (DICOM), Database Admin, R",1.0,5,JD_1224
REC_04067,10.0,28.0,34.0,46.1,11.0,Male,Senior,Manufacturing,Chongqing,,Non-affiliated,Automation Architect,"Project Management, PLC Programming, Signal Processing, Industry 4.0, Problem Solving, Excel, C++, Reliability Engineering",,3,JD_0777
REC_04068,12.0,60.0,36.0,45.3,9.0,Female,Director,E-Commerce,Hangzhou,Bachelor's,Non-affiliated,Growth Hacker,"Vector Databases, Digital Marketing, Excel, UX Research, Google Analytics, Data Governance, Data Analysis",1.0,6,JD_0585
REC_04069,10.0,60.0,33.0,43.1,,Male,Director,Telecom,Chongqing,Bachelor's,Non-affiliated,Fiber Planner,"5G Architecture, Microservices, DDoS Mitigation, System Design, Operations Management",1.0,6,JD_0654
REC_04070,3.0,10.0,,44.1,9.0,Male,Junior,Energy,Suzhou,Bachelor's,CPC Member,Renewable Analyst,"Control Theory, Carbon Auditing, Consulting, Operations Management, Time Series Analysis, Troubleshooting, Excel, Environmental Comp",1.0,1,JD_0935
REC_04071,0.0,15.0,25.0,40.3,10.0,Male,Junior,Gaming,Wuhan,Bachelor's,Non-affiliated,Engine Graphics Dev,"Narrative Design, C/C++, GPU Profiling, NLP, Network Programming, Assembly, Unity",1.0,1,JD_1441
REC_04072,1.0,15.0,27.0,47.3,9.0,Male,Junior,Retail,Guangzhou,High School,CPC Member,POS Systems Dev,"Visual Merchandising, Excel, Inventory Optimization, Space Planning, Negotiation, Database Management, Data Visualization",0.0,1,JD_1311
REC_04073,16.0,36.0,40.0,51.8,9.0,Male,Manager,E-Commerce,Suzhou,High School,CPC Member,Digital Marketer,"Data Governance, Data Analysis, HTML/CSS, Customer Analytics, Warehouse Management Systems, Machine Learning, Figma, Cohort Analysis",0.0,5,JD_1260
REC_04074,5.0,38.0,31.0,48.2,6.0,Female,Senior,Telecom,Tianjin,Bachelor's,Non-affiliated,Telco Cyber Specialist,"Regulatory Compliance, Atoll / Mentum Planet, Revenue Assurance, Telecom Standards, Excel",1.0,3,JD_0380
REC_04075,8.0,46.0,32.0,46.0,10.0,Female,Lead,Real Estate,Hangzhou,Bachelor's,Non-affiliated,PropTech Product Mgr,"3D Modeling, Spatial Databases, Construction Knowledge, BMS Systems, GIS (ArcGIS/QGIS), Data Visualization, Web GIS",1.0,4,JD_1975
REC_04076,1.0,15.0,26.0,47.7,6.0,Male,Junior,Retail,Xi'an,Bachelor's,Non-affiliated,Planner Store,"ERP Systems, Python, API Integration, Inventory Planning, C# / Java, Supply Chain, Physical Security, Data Analysis",1.0,1,JD_0000
REC_04077,3.0,15.0,32.0,41.0,11.0,Female,Mid-level,Manufacturing,Wuhan,Master's,,Predictive Maint Eng,"Spectroscopy, Project Management, Industrial Networks, MQTT/OPC-UA, Risk Management, Quality Assurance",2.0,2,JD_0714
REC_04078,5.0,35.0,31.0,37.1,7.0,Male,Senior,Education Technology,Hangzhou,,Non-affiliated,Student Success Analyst,"Cloud Computing, Python, Survey Design, LTI Standards, Usability Testing, Java/C#, Training, System Architecture",,3,JD_0976
REC_04079,3.0,10.0,27.0,44.2,8.0,Female,Junior,Logistics,Chengdu,Bachelor's,Non-affiliated,Inventory Controller,"GIS, WMS (Manhattan/Blue Yonder), Process Optimization, Vendor Management, Time Series Forecasting, Excel",1.0,1,JD_0188
REC_04080,13.0,26.0,42.0,49.3,7.0,Male,Lead,Real Estate,Guangzhou,Master's,Non-affiliated,RE Portfolio Strategist,"Environmental Regs, GIS (ArcGIS), Revit, Earned Value Management, Argus",2.0,4,JD_0008
REC_04081,11.0,45.0,38.0,46.4,8.0,Female,Lead,Healthcare,Beijing,Bachelor's,Democratic Party Member,Trial Clinical Coordinator,"Security, Bash/Shell, HL7/FHIR, Mobile Development, Biostatistics, IoT Integration, HIPAA/HITECH, Legal Standards",1.0,4,JD_1798
REC_04082,4.0,25.0,29.0,44.7,9.0,Male,Mid-level,Energy,Changsha,High School,Non-affiliated,HSE Compliance Lead,"Risk Assessment (HAZOP), Energy Markets, Financial Modeling, SCADA, MATLAB, Environmental Science, Control Theory",0.0,2,JD_1464
REC_04083,5.0,12.0,29.0,,10.0,Male,Mid-level,Gaming,Shanghai,Bachelor's,CPC Member,Behavior Researcher,"Economy Modeling, NLP, Live Operations, Communication, Computer Graphics",1.0,2,JD_1227
REC_04084,0.0,10.0,23.0,46.3,10.0,Male,Junior,Real Estate,Chongqing,Bachelor's,CPC Member,RE Portfolio Strategist,"Project Controls, BMS Systems, Python (GeoPandas), Excel, Macroeconomics, 3D Modeling, Portfolio Management",1.0,1,JD_1216
REC_04085,0.0,10.0,28.0,42.8,9.0,Female,Intern,Logistics,Shanghai,Bachelor's,CPC Candidate,Inventory Controller,"Time Series Forecasting, C++, Analytical Skills, Supply Chain Management, Operations Research, WMS (Manhattan/Blue Yonder), Kafka",1.0,0,JD_0901
REC_04086,5.0,20.0,33.0,44.3,7.0,Male,Mid-level,Energy,Chengdu,Bachelor's,CPC Member,Reservoir Developer,"Health & Safety Regulations, Energy Yield Modeling, Big Data (Spark), PSCAD/PSS®E, Detail Oriented, Python, Thermodynamics",1.0,2,JD_0179
REC_04087,0.0,10.0,,55.4,6.0,Female,Intern,Healthcare,Changsha,High School,CPC Member,Genomic Data Analyst,"Bioconductor, System Architecture, Compliance Auditing, WebRTC, Cloud Computing (AWS/Azure)",0.0,0,JD_0432
REC_04088,0.0,5.0,26.0,48.7,4.0,Female,Intern,Energy,Nanjing,Master's,Democratic Party Member,Utility Data Scientist,"Consulting, Operations Management, Data Analysis, Plant Operations, Troubleshooting, Decline Curve Analysis, Thermodynamics",2.0,0,JD_0160
REC_04089,6.0,35.0,32.0,42.5,13.0,Male,Senior,Education Technology,Xi'an,Master's,CPC Candidate,Student Success Analyst,"Wireframing, System Architecture, Data Visualization, Roadmapping, Articulate/Captivate",2.0,3,JD_0976
REC_04090,0.0,18.0,,46.7,7.0,Male,Junior,Retail,Changsha,Master's,Democratic Party Member,Omnichannel Strategist,"A/B Testing, E-commerce, Visual Merchandising, C# / Java, Qualitative Research, Omnichannel Retail, Python",2.0,1,JD_1341
REC_04091,11.0,35.0,36.0,47.8,9.0,Male,Lead,Logistics,Zhengzhou,Bachelor's,Non-affiliated,Fleet Ops Head of,"S&OP Process, Optimization Algorithms, OR-Tools, Compliance, Telematics, Excel, Logistics Coordination",1.0,4,JD_0360
REC_04092,2.0,15.0,24.0,38.8,12.0,Female,Junior,Education Technology,Beijing,Master's,Non-affiliated,Adaptive Learning Dev,"UI/UX Design, Scheduling Algorithms, Instructional Design, Wireframing, Algorithm Design, System Architecture",2.0,1,JD_1492
REC_04093,19.0,38.0,45.0,45.2,9.0,Female,Director,E-Commerce,Wuhan,Master's,CPC Candidate,Personalization Specialist,"Copywriting, Customer Analytics, Google Analytics, UX Research, Warehouse Management Systems, Google Ads, Growth Marketing",2.0,6,JD_1901
REC_04094,3.0,25.0,24.0,52.1,5.0,Male,Mid-level,Real Estate,Zhengzhou,Master's,CPC Member,Leasing Ops Lead,"Python/R, Web GIS, Cartography, Due Diligence, Real Estate Economics, Product Management, Property Management Software, Corporate Finance",2.0,2,JD_0300
REC_04095,,46.0,39.0,43.4,4.0,Male,Lead,E-Commerce,Tianjin,Master's,,Personalization Specialist,"Growth Marketing, Cohort Analysis, Spark, Data Visualization, Elasticsearch, Supply Chain Management, PIM systems, HTML/CSS",2.0,4,JD_0168
REC_04096,3.0,10.0,29.0,44.8,8.0,Female,Junior,Manufacturing,Tianjin,Master's,CPC Member,Six Lean Sigma Lead,"Change Management, Automation, Kinematics, ERP/MRP Systems, Materials Science, Risk Management, Production Planning",2.0,1,JD_0254
REC_04097,3.0,20.0,26.0,,,Male,Mid-level,Media,Chengdu,Master's,CPC Member,Broadcast Engineer,"Networking, Wwise/FMOD, DSP, Audio Programming, Acoustics, RF Engineering, System Architecture",2.0,2,JD_0118
REC_04098,18.0,50.0,40.0,49.3,8.0,Male,Manager,Education Technology,Nanjing,Ph.D.,,Adaptive Learning Dev,"Python, Tableau/Power BI, Predictive Modeling, A/B Testing, Behavioral Psychology, Java/C#",3.0,5,JD_0944
REC_04099,3.0,15.0,26.0,,5.0,Male,Junior,Energy,Xi'an,High School,CPC Candidate,Reservoir Engineer,"Leadership, Detail Oriented, Petroleum Engineering, PSCAD/PSS®E, Decline Curve Analysis, Thermodynamics, Regulatory Frameworks",0.0,1,JD_0296
REC_04100,,10.0,,44.8,4.0,Male,Intern,E-Commerce,Guangzhou,High School,Non-affiliated,LTV Analyst,"Recommendation Systems, Figma, Qualitative Research, UX Research, ROS, PIM systems",0.0,0,JD_1339
REC_04101,2.0,26.9,29.0,45.0,6.0,Male,Mid-level,E-Commerce,Zhengzhou,High School,CPC Member,Automation Warehouse Dev,"Growth Marketing, Data Analysis, Figma, UX Research, Journey Mapping, ROS",0.0,2,JD_0778
REC_04102,0.0,17.0,21.0,35.0,8.0,Male,Junior,Logistics,Chengdu,Bachelor's,CPC Member,Warehouse Sys Analyst,"Kafka, HTS Classification, Auditing, Python, Incoterms, Excel/VBA, Process Optimization, Vendor Management",1.0,1,JD_1593
REC_04103,7.0,32.0,34.0,34.6,9.0,Male,Senior,E-Commerce,Zhengzhou,Bachelor's,Non-affiliated,Personalization Specialist,"Cohort Analysis, ROS, SQL, Journey Mapping, UX Strategy, A/B Testing",1.0,3,JD_0316
REC_04104,,20.0,30.0,,5.0,Male,Mid-level,Gaming,Nanjing,Master's,Non-affiliated,Economy Designer,"Go, C/C++, 3D Math, Live Operations, Psychometrics, Project Management",2.0,2,JD_0276
REC_04105,11.0,27.0,,48.4,8.0,Male,Senior,Manufacturing,Changsha,Bachelor's,CPC Member,Quality Control Spec,"Materials Science, Financial Analysis, Excel, Consulting, Six Sigma, Minitab",1.0,3,JD_0922
REC_04106,17.0,40.0,39.0,40.1,9.0,Male,Manager,Telecom,Xi'an,Bachelor's,CPC Member,Spectrum Head of,"Atoll / Mentum Planet, Telecom Standards, SIP/VoIP, Revenue Assurance, Information Theory",1.0,5,JD_1581
REC_04107,11.0,50.0,37.0,51.8,10.0,Male,Director,Gaming,Beijing,Bachelor's,Non-affiliated,Server Infra Eng,"Machine Learning, Creative Writing, Cybersecurity, Game Theory, GPU Profiling, C#, C++, Databases",1.0,6,JD_0081
REC_04108,,23.0,,50.9,8.0,Female,Senior,Media,Zhengzhou,High School,,Sound Engine Dev,"Marketing, Budgeting, DSP, Copyright Law, Predictive Modeling, Tableau",0.0,3,JD_1671
REC_04109,3.0,10.0,25.0,45.3,8.0,Female,Junior,Retail,Guangzhou,Bachelor's,CPC Candidate,Store Planner,"Inventory Planning, Physical Security, Retail Math, Loss Prevention, POS Architecture, A/B Testing",1.0,1,JD_1740
REC_04110,6.0,25.0,,40.2,2.0,Female,Senior,Energy,Xi'an,Master's,CPC Candidate,Energy Trader,"Sustainability Strategy, SCADA, PSCAD/PSS®E, Regulatory Frameworks, MATLAB/Simulink",2.0,3,JD_0088
REC_04111,7.0,20.0,33.0,50.2,6.0,Female,Mid-level,Gaming,Chongqing,Bachelor's,Democratic Party Member,Programmer Gameplay,"Creative Writing, Computer Graphics, Psychometrics, Assembly, Cybersecurity",1.0,2,JD_0276
REC_04112,9.0,45.0,31.0,44.2,8.0,Male,Lead,Real Estate,Chongqing,Bachelor's,Non-affiliated,Project Controller,"BIM Coordination, Negotiation, AutoCAD, Urban Planning, Cartography, Data Analysis, BMS Systems",1.0,4,JD_1975
REC_04113,10.0,30.0,,39.2,7.0,Female,Senior,Healthcare,Changsha,Bachelor's,Non-affiliated,Clinical Trial Coordinator,"HIPAA/HITECH, Python, GATK, Compliance Auditing, PyTorch, HL7/FHIR, R",1.0,3,JD_1064
REC_04114,1.0,,28.0,44.2,6.0,Male,Junior,Retail,Chongqing,Bachelor's,Non-affiliated,Visual Merchandiser,"Networking, SQL, Strategy Development, Data Analysis, Market Research, Data Visualization, Database Management",1.0,1,JD_0000
REC_04115,3.0,20.0,25.0,39.7,9.0,Male,Mid-level,Healthcare,Chongqing,High School,,Bioinformatics Scientist,"Statistical Inference, PyTorch, Deep Learning, Legal Standards, GATK, Genetics",0.0,2,JD_0938
REC_04116,1.0,6.0,29.0,44.6,7.0,Male,Intern,Energy,Zhengzhou,Master's,CPC Member,Credit Carbon Auditor,"Thermodynamics, Auditing, SCADA, Reservoir Simulation, Operations Management",2.0,0,JD_0160
REC_04117,4.0,20.0,28.0,39.1,,Female,Mid-level,Retail,Xi'an,Bachelor's,CPC Member,Loss Prevention Spec,"Data Visualization, Excel, Inventory Planning, ERP Systems, Space Planning",1.0,2,JD_0846
REC_04118,0.0,15.0,23.0,,4.0,Male,Junior,E-Commerce,Zhengzhou,,CPC Candidate,Search Relevance Engineer,"Figma, NLP, Copywriting, UX Research, SEO/SEM, Machine Learning, HTML/CSS",,1,JD_0359
REC_04119,12.0,44.0,36.0,49.8,9.0,Male,Director,Energy,Xi'an,Master's,Democratic Party Member,HSE Compliance Lead,"Power Systems Engineering, Power System Dynamics, Python, Energy Yield Modeling, Risk Management, Environmental Comp",2.0,6,JD_1506
REC_04120,7.0,25.0,34.0,38.2,5.0,Female,Mid-level,Education Technology,Zhengzhou,Master's,,Adaptive Learning Dev,"NLP, Data Analysis, Algorithm Design, UI/UX Design, System Architecture, Usability Testing, Text Mining",2.0,2,JD_1928
REC_04121,1.0,,22.0,46.7,15.0,Male,Junior,Telecom,Beijing,Bachelor's,CPC Candidate,Operations Telco Lead,"Troubleshooting, DSP, Technical Writing, Telecom Standards, RF Engineering",1.0,1,JD_0110
REC_04122,,,35.0,44.3,8.0,Female,Senior,Healthcare,Nanjing,Master's,Non-affiliated,Health Informatics Specialist,"Clinical Trial Design, GCP, Computer Vision, HL7/FHIR, Epidemiology",2.0,3,JD_0023
REC_04123,17.0,35.0,38.0,51.6,6.0,Male,Manager,Media,Nanjing,Master's,Non-affiliated,Visual Effects TD,"Houdini/Maya, RF Engineering, Copywriting, Marketing, Audio Programming, Social Media Analytics, Python",2.0,5,JD_0388
